abbr,aggregate_market_value,capital_stock_in_circulation,code,total_stock_issue,traded_market_value
四维图新,2004185.63,235585.12,002405,237181.73,1990694.28
多氟多,1408281.73,108055.08,002407,119043.26,1278291.63
齐翔腾达,1296335.85,272059.59,002408,284284.18,1240591.73
雅克科技,2641398.61,31852.27,002409,47592.77,1767801.25
广联达,2416794.57,158808.11,002410,165194.43,2323362.62
雷科防务,644007.93,123850.17,002413,131698.96,605627.32
高德红外,3655750.11,339861.24,002414,427073.61,2909212.24
海康威视,26453113.20,910566.98,002415,923319.83,26087744.02
爱施德,1461113.25,122390.43,002416,123928.18,1442983.17
天虹股份,631177.78,116871.24,002419,116884.78,631104.70
达实智能,701912.52,200669.18,002421,212058.16,664214.97
科伦药业,5455754.21,130587.47,002422,159805.34,4458256.33
中粮资本,2767230.80,230410.56,002423,230410.56,2767230.80
胜利精密,956137.88,340259.99,002426,340262.59,956130.57
云南锗业,1253337.28,65303.56,002428,65312.00,1253175.36
兆驰股份,2023542.45,452433.30,002429,452694.06,2022376.86
杭氧股份,2002350.87,97019.03,002430,98395.62,1974337.27
九安医疗,1778076.02,44574.22,002432,47314.42,1675099.13
万里扬,1038266.60,131134.11,002434,131260.00,1037270.77
兴森科技,2144102.00,150042.34,002436,168959.97,1904037.26
誉衡药业,550218.48,210137.21,002437,224578.97,514836.16
江苏神通,560321.36,46888.07,002438,50753.75,517644.26
启明星辰,1900656.23,72534.29,002439,121836.94,1131534.98
闰土股份,825015.93,94635.94,002440,112399.99,694627.82
众业达,481921.09,39907.97,002441,54454.36,353185.56
巨星科技,2992167.85,114316.84,002444,119447.82,2863636.85
中南文化,547692.05,238144.18,002445,239166.83,545350.17
盛路通信,616011.52,84768.33,002446,91532.17,570490.86
国星光电,544878.39,61847.72,002449,61847.72,544878.39
百川股份,440342.65,51923.05,002455,59425.46,384749.81
欧菲光,3922830.92,325272.92,002456,331320.18,3851231.33
益生股份,924961.20,74886.83,002458,110641.29,626053.89
晶澳科技,3213698.58,330542.01,002459,330967.93,3209562.96
赣锋锂业,6186653.58,120872.18,002460,201716.78,3707149.75
珠江啤酒,2392608.09,221332.85,002461,221332.85,2392608.09
沪电股份,5975968.23,192214.17,002463,192338.86,5972094.30
海格通信,2697753.50,243173.15,002465,248183.39,2643292.10
天齐锂业,4784160.91,147584.56,002466,164122.16,4302090.02
二六三,744076.18,136359.67,002467,137537.19,737705.80
申通快递,1624181.10,149204.57,002468,153080.22,1583060.44
金正大,558624.72,328574.94,002470,328602.77,558577.40
双环传动,2886030.13,75257.80,002472,84758.59,2562528.06
立讯精密,23249645.74,723425.14,002475,724739.58,23207478.41
常宝股份,479516.19,71958.99,002478,90134.62,382821.85
双塔食品,641522.18,111815.26,002481,123369.65,581439.35
广田集团,697679.00,374370.98,002482,375096.24,696330.02
润邦股份,554042.76,88525.08,002483,88646.84,553281.75
江海股份,1595582.91,82047.23,002484,85052.39,1539205.97
大金重工,1802917.41,63092.03,002487,63774.93,1783611.59
金固股份,1417505.23,92008.40,002488,99543.91,1310199.61
浙江永强,785183.91,191302.89,002489,216901.63,692516.47
山东墨龙,388552.17,54161.36,002490,79784.84,263765.84
通鼎互联,628527.19,117646.89,002491,122999.45,601175.59
荣盛石化,8677574.93,949828.12,002493,1012552.50,8140027.03
雅化集团,1298937.96,105855.13,002497,115256.25,1192987.36
汉缆股份,1114476.66,332679.60,002498,332679.60,1114476.66
山西证券,2035400.47,358977.15,002500,358977.15,2035400.47
利源股份,738400.00,354999.90,002501,355000.00,738399.79
协鑫集成,1275368.98,584443.74,002506,585031.64,1274087.35
涪陵榨菜,1516249.60,114891.45,002507,115391.90,1509673.67
老板电器,1873813.87,93355.18,002508,94493.89,1851233.19
中顺洁柔,881523.20,126534.09,002511,129255.60,862962.51
达华智能,528810.58,103312.27,002512,114709.45,476269.56
金字火腿,640414.89,116097.27,002515,121061.42,614154.55
旷达科技,751598.57,145424.37,002516,147083.87,743118.52
恺英网络,3561450.87,189083.37,002517,213644.32,3152019.82
科士达,1346104.42,56519.79,002518,58222.51,1306737.58
银河电子,537307.54,111788.55,002519,112643.09,533231.40
齐峰新材,515816.23,40282.98,002521,56006.10,371006.23
新时达,1054267.45,52907.28,002527,66306.13,841225.80
金财互联,786210.96,69512.33,002530,77919.82,701379.44
天顺风能,1175158.64,178686.61,002531,179687.87,1168610.45
天山铝业,3447047.09,413000.55,002532,465188.54,3060334.04
金杯电工,724399.83,63764.54,002533,73394.11,629356.04
西子洁能,833085.78,73081.85,002534,73920.65,823632.44
飞龙股份,890918.13,54554.38,002536,57478.59,845592.89
海联金汇,831203.86,117401.67,002537,117401.67,831203.86
司尔特,438727.66,85355.02,002538,85355.58,438724.81
云图控股,1020526.58,88314.01,002539,120772.38,746253.35
亚太科技,759671.42,86924.18,002540,125151.80,527629.75
鸿路钢构,1290324.89,49617.43,002541,69001.33,927845.92
中化岩土,588794.06,175864.63,002542,180611.67,573318.69
万和电气,850678.40,66161.10,002543,74360.00,756882.99
普天科技,1606059.98,67870.47,002544,68053.39,1601742.99
东方铁塔,969124.36,113016.37,002545,124406.21,880397.53
凯美特气,618164.28,69235.95,002549,69534.79,615507.62
千红制药,767880.00,95773.96,002550,127980.00,574643.75
宝鼎科技,548263.42,32023.38,002552,40854.20,429753.75
三七互娱,3302870.86,159896.73,002555,221223.77,2387258.17
辉隆股份,521531.46,93508.93,002556,94651.81,515234.21
洽洽食品,1185724.34,50477.34,002557,50585.51,1183188.77
巨人网络,2764758.62,193475.06,002558,193475.06,2764758.62
亚威股份,523376.30,50051.13,002559,54976.50,476486.80
森马服饰,1576042.74,220169.45,002563,269409.02,1287991.29
唐人神,697896.03,143151.44,002567,143305.14,697147.50
百润股份,2717865.59,71798.38,002568,104936.90,1859577.95
索菲亚,1514873.19,65146.21,002572,96304.72,1024749.91
清新环境,525599.39,141299.47,002573,142438.86,521395.04
中京电子,485193.95,58152.67,002579,61261.86,460569.14
未名医药,488864.07,40079.12,002581,65973.56,296986.25
海能达,2327832.81,128272.10,002583,181861.94,1641882.94
双星新材,579451.50,89286.28,002585,114742.87,450895.73
史丹利,956070.34,85859.76,002588,115189.20,712635.98
万安科技,628053.50,49495.69,002590,51905.25,598897.81
比亚迪,110384949.99,116241.39,002594,303906.59,42221199.16
豪迈科技,4816000.00,79428.56,002595,80000.00,4781599.21
金禾实业,1443176.90,56696.44,002597,56997.51,1435553.88
领益智造,5697648.57,689968.39,002600,700817.78,5609443.04
龙佰集团,3992268.62,198781.58,002601,238629.33,3325615.77
以岭药业,2315597.65,137684.90,002603,167070.54,1908312.70
姚记科技,1104549.47,33341.72,002605,41477.64,887889.98
中公教育,1893391.61,502874.43,002607,616739.94,1543824.50
江苏国信,2826003.62,377807.97,002608,377807.97,2826003.62
捷顺科技,659554.61,45940.02,002609,64535.68,469507.00
东方精工,1597709.44,100219.77,002611,121776.63,1314883.39
朗姿股份,749060.02,25473.92,002612,44244.54,431273.51
露笑科技,1449946.45,189145.38,002617,192300.59,1426156.14
完美世界,2595677.72,182773.30,002624,193996.84,2445506.81
光启技术,9210863.11,215458.07,002625,215458.79,9210832.65
金达威,1043598.39,60984.48,002626,60993.48,1043444.40
安洁科技,882660.91,39539.70,002635,65968.68,529041.24
金安国纪,610792.00,72431.54,002636,72800.00,607700.63
赞宇科技,446880.95,44272.32,002637,47040.10,420586.99
雪人股份,652848.84,65058.18,002639,77260.22,549741.63
公元股份,508844.86,113399.47,002641,122909.39,469473.79
荣联科技,502801.04,66158.03,002642,66158.03,502801.04
万润股份,1021105.97,90932.56,002643,92996.90,998439.48
天佑德酒,439104.71,47592.96,002646,48200.30,433571.89
卫星化学,6056824.95,336648.25,002648,336864.57,6052935.51
博彦科技,800751.32,54864.44,002649,58534.45,750545.50
利君股份,923913.24,56546.36,002651,103346.00,505524.50
海思科,4754051.78,53582.71,002653,111991.80,2274585.86
万润科技,984777.46,84524.25,002654,84530.25,984707.56
中科金财,675343.26,33635.63,002657,34005.20,668003.54
峰璟股份,540000.00,149998.11,002662,150000.00,539993.20
信质集团,787826.00,40257.61,002664,40820.00,776971.85
TCL智家,1155662.78,108411.14,002668,108411.14,1155662.78
国盛金控,2353062.94,162335.06,002670,193508.47,1973994.37
东江环保,479681.02,90511.83,002672,110525.58,392821.34
西部证券,3361125.44,410919.46,002673,446958.17,3090114.35
东诚药业,1222050.83,74338.40,002675,82459.57,1101695.08
浙江美大,470325.60,52932.43,002677,64605.16,385348.12
珠江钢琴,606474.51,135757.44,002678,135980.83,605478.20
奋达科技,1346832.78,154343.44,002681,180540.59,1151402.08
广东宏大,2263286.69,65117.94,002683,76000.22,1939212.15
美亚光电,1514836.04,43377.66,002690,88225.74,744794.36
红旗连锁,771120.00,107443.96,002697,136000.00,609207.22
博实股份,1690293.12,84143.81,002698,102256.09,1390897.10
奥瑞金,1405308.50,255740.58,002701,255976.05,1404015.76
浙江世宝,999498.35,58604.81,002703,82263.24,712048.41
新宝股份,1143121.10,80816.14,002705,81187.58,1137891.26
良信股份,982734.39,91469.03,002706,112312.50,800353.99
众信旅游,746863.43,82520.72,002707,98271.50,627157.49
天赐材料,3403703.77,138490.45,002709,191434.41,2462360.17
牧原股份,21534232.93,381072.31,002714,546276.84,15021870.60
湖南白银,1007842.65,221047.91,002716,282308.86,789141.03
龙大美食,661525.31,107711.29,002726,107916.04,660270.19
一心堂,830972.25,39731.24,002727,58560.41,563786.34
特一药业,414125.47,37640.22,002728,51253.15,304132.96
雄韬股份,590538.32,36886.28,002733,38421.49,566942.06
国信证券,10496772.88,913884.18,002736,961242.94,9979615.25
葵花药业,933232.00,58399.96,002737,58400.00,933231.40
中矿资源,2127679.55,71122.80,002738,72149.19,2097411.45
万达电影,2251156.10,208538.54,002739,211177.87,2223020.87
光华科技,726364.85,36081.53,002741,46502.23,563593.57
木林森,1242247.28,106467.60,002745,148416.64,891133.84
仙坛股份,515462.70,70967.62,002746,86053.87,425096.06
埃斯顿,1795595.22,78240.52,002747,86701.85,1620361.07
国光股份,699845.54,42280.82,002749,46875.12,631252.64
昇兴股份,540235.91,97676.85,002752,97691.85,540152.96
奥赛康,1666047.83,92815.16,002755,92816.04,1666032.08
永兴材料,1696013.44,38869.41,002756,53910.15,1222831.57
浙农股份,480208.75,51835.65,002758,52139.93,477406.38
浙江建投,926006.74,108178.36,002761,108178.36,926006.74
国恩股份,690331.25,17674.81,002768,27125.00,449823.98
康弘药业,2446851.55,68542.56,002773,91986.90,1823232.04
久远银海,725426.55,40451.15,002777,40823.10,718816.92
可立克,626360.76,49107.86,002782,49280.94,624160.90
万里石,636348.10,19349.50,002785,22661.97,543334.02
银宝山新,458936.71,49411.20,002786,49561.20,457547.71
坚朗五金,812166.10,19127.63,002791,35388.50,438979.07
通宇通讯,810294.21,31380.57,002792,52243.34,486712.61
罗欣药业,474188.58,108593.89,002793,108758.85,473469.38
第一创业,2870239.20,420240.00,002797,420240.00,2870239.20
微光股份,769496.83,11580.27,002801,22963.20,388054.85
吉宏股份,537137.93,28877.02,002803,38476.93,403123.18
江阴银行,1048553.33,245794.98,002807,246139.28,1047086.61
山东赫达,397572.35,32001.01,002810,34813.69,365451.53
恩捷股份,2763100.31,81699.76,002812,96950.89,2328443.21
崇达技术,1121258.03,64064.82,002815,108125.17,664352.19
富森美,989462.72,29835.72,002818,74845.89,394428.21
东方中科,937175.75,23512.63,002819,29960.86,735475.06
凯莱英,2932361.79,32135.88,002821,36059.54,2613289.91
和胜股份,448815.44,18915.60,002824,27911.41,304162.82
高争民爆,802608.00,27599.89,002827,27600.00,802604.73
裕同科技,2004326.19,52099.33,002831,93051.36,1122219.51
比音勒芬,953080.83,38941.83,002832,57070.71,650328.53
弘亚数控,725859.72,28855.82,002833,42423.13,493723.13
英维克,2492933.63,64762.56,002837,74482.63,2167602.91
道恩股份,821762.80,42000.24,002838,47776.91,722404.11
张家港行,1053512.68,244299.37,002839,244434.50,1052930.29
华统股份,677964.29,49776.38,002840,63301.99,533104.99
视源股份,2441626.04,52135.39,002841,69601.65,1828909.42
同兴达,446780.53,25023.54,002845,32755.17,341321.02
盐津铺子,2422367.53,24472.90,002847,27281.99,2172948.92
科达利,3491401.86,19680.18,002850,27347.08,2512568.22
麦格米特,2513484.28,45655.88,002851,54569.78,2102909.87
捷荣技术,423349.01,24622.72,002855,24641.97,423018.38
洁美科技,782968.46,40558.60,002859,43091.27,736949.73
钧达股份,1182039.57,22486.58,002865,29258.41,908457.80
传艺科技,463235.61,18126.65,002866,28952.23,290026.41
周大生,1438951.19,108954.92,002867,109592.63,1430578.07
金溢科技,433987.68,15926.03,002869,17955.63,384932.03
三利谱,428626.36,14894.94,002876,17388.49,367160.30
卫光生物,639802.80,22601.30,002880,22680.00,637582.67
美格智能,1261099.48,18105.98,002881,26180.18,872164.84
金龙羽,761471.10,24680.72,002882,43290.00,434133.78
凌霄泵业,587314.68,27303.01,002884,35768.25,448315.45
中宠股份,1676599.81,29502.02,002891,29502.02,1676599.81
科力尔,1014388.65,39649.58,002892,62080.09,647874.20
川恒股份,1248625.15,53685.74,002895,53866.49,1244435.37
中大力德,1343308.04,15117.13,002896,15117.13,1343308.04
意华股份,793857.31,17980.34,002897,19404.97,735575.84
大博医疗,1624612.54,28851.28,002901,41401.95,1132124.12
铭普光磁,424800.62,17763.22,002902,23547.71,320448.57
华阳集团,1682851.97,52471.76,002906,52490.70,1682244.57
华森制药,610108.21,30888.81,002907,41759.63,451285.52
佛燃能源,1320856.28,125637.19,002911,129750.13,1278986.55
奥士康,808634.56,26526.89,002913,31736.05,675905.09
深南电路,5902194.67,51155.43,002916,51287.75,5886967.25
德赛西威,5845280.99,55313.58,002920,55494.93,5826179.51
伊戈尔,624358.98,37245.89,002922,39243.18,592582.08
盈趣科技,1279669.18,73616.45,002925,77744.18,1211726.75
华西证券,2139375.00,262500.00,002926,262500.00,2139375.00
华夏航空,970185.34,127824.16,002928,127824.16,970185.34
润建股份,1417574.59,21056.07,002929,28408.31,1050698.11
宏川智慧,425465.32,43301.82,002930,45748.96,402706.95
明德生物,439697.13,15608.52,002932,23252.10,295157.04
天奥电子,618457.58,41509.09,002935,42652.25,601881.78
郑州银行,1727497.36,670071.57,002936,909209.14,1273135.99
兴瑞科技,544337.07,29678.50,002937,29777.74,542522.93
鹏鼎控股,6800338.87,230549.40,002938,231856.08,6762013.94
长城证券,3162990.73,348762.30,002939,403442.70,2734296.40
新疆交建,723050.70,64558.10,002941,64558.10,723050.70
华林证券,3736800.00,270000.00,002945,270000.00,3736800.00
新乳业,1537163.61,85070.57,002946,86067.39,1519360.39
恒铭达,828837.20,19240.56,002947,25620.93,622432.15
青岛银行,2828692.40,311225.89,002948,582035.47,1512557.83
奥美医疗,530043.15,45199.52,002950,63326.54,378319.99
鸿合科技,611240.89,18737.77,002955,23663.99,483996.65
科瑞技术,652652.75,41002.54,002957,41998.25,637179.42
青农商行,1866687.90,493964.29,002958,555561.88,1659720.01
小熊电器,731172.07,15438.03,002959,15703.87,718794.67
青鸟消防,832019.33,61854.59,002960,73630.03,698956.88
瑞达期货,653757.33,44503.56,002961,44503.56,653757.33
祥鑫科技,1159099.75,15340.12,002965,20413.87,871012.23
苏州银行,3661472.19,438895.85,002966,447066.20,3594557.00
广电计量,1057424.72,52972.11,002967,58324.58,960384.42
锐明技术,886169.43,11994.31,002970,17734.03,599355.74
安宁股份,1491488.27,29900.00,002978,47199.00,944840.00
雷赛智能,1519745.78,21764.94,002979,30764.08,1075188.06
森麒麟,1966340.44,71222.23,002984,103546.10,1352510.11
北摩高科,908283.30,19808.32,002985,33185.36,542153.65
宇新股份,407277.16,30194.12,002986,38350.02,320661.55
京北方,1178195.96,60246.04,002987,61977.69,1145277.31
盛视科技,696906.80,13409.54,002990,26130.74,357632.40
甘源食品,617182.02,4968.55,002991,9321.58,328967.90
宝明科技,1163983.61,15689.33,002992,18204.31,1003175.86
奥海科技,1072691.44,23844.69,002993,27604.00,926604.78
瑞鹄模具,813004.03,20932.13,002997,20932.13,813004.03
劲仔食品,612314.27,30414.04,003000,45089.42,413022.72
百亚股份,1369112.29,42835.52,003006,42932.34,1366024.62
中天火箭,598732.03,15539.29,003009,15539.37,598728.99
东鹏控股,724270.20,114488.50,003012,115698.12,716698.00
地铁设计,595748.94,39989.76,003013,40832.69,583450.56
兆威机电,2978523.40,20619.72,003021,24020.35,2556845.03
联泓新科,2014036.54,133556.80,003022,133556.80,2014036.54
中瓷电子,2174074.78,34015.67,003031,45105.29,1639555.27
南网能源,1685606.06,378787.88,003035,378787.88,1685606.06
顺控发展,860203.59,61751.87,003039,61751.87,860203.59
楚天龙,599476.76,45685.03,003040,46113.60,593905.34
中国广核,18028004.16,3933498.61,003816,5049861.11,14042590.04
特锐德,2447093.39,102794.63,300001,105569.17,2382779.57
神州泰岳,2196110.18,181791.16,300002,196256.50,2034243.05
乐普医疗,2128851.74,161609.84,300003,188061.11,1829423.41
探路者,889004.40,88331.43,300005,88370.22,888614.17
汉威科技,1357589.54,28297.45,300007,32744.56,1173212.07
天海防务,1076562.15,164729.01,300008,172802.91,1026261.71
安科生物,1378157.52,122170.02,300009,167252.13,1006680.97
豆神教育,1533426.59,166333.26,300010,206661.27,1234192.78
华测检测,1938618.10,143176.97,300012,168282.82,1649398.68
亿纬锂能,8862065.52,186143.46,300014,204572.15,8063734.89
爱尔眼科,11994540.64,793095.92,300015,932701.45,10199213.50
网宿科技,2844386.98,228795.69,300017,244573.26,2660893.90
硅宝科技,724514.08,34529.28,300019,39311.67,636374.65
机器人,2658422.68,153329.80,300024,156562.00,2603539.93
华星创业,357172.63,43177.35,300025,50879.29,303105.01
红日药业,1021412.64,276342.32,300026,300415.48,939563.88
华谊兄弟,674204.94,248487.88,300027,277450.59,603825.55
宝通科技,1200097.26,35197.55,300031,41873.60,1008761.88
同花顺,13971148.80,27550.56,300033,53760.00,7159839.04
钢研高纳,1270356.73,76637.41,300034,79696.16,1221600.25
中科电气,1072007.31,58335.14,300035,68542.67,912361.56
超图软件,718453.73,43847.78,300036,49276.66,639300.60
新宙邦,2401872.74,54618.91,300037,75388.35,1740158.34
上海凯宝,627600.00,91692.62,300039,104600.00,550155.74
回天新材,497336.85,54442.72,300041,55943.40,483995.81
朗科科技,495589.20,20038.16,300042,20040.00,495543.57
华力创通,1225949.19,51631.32,300045,66267.52,955179.38
台基股份,731591.53,23653.14,300046,23653.14,731591.53
天源迪科,987228.75,54971.90,300047,63774.47,850965.03
合康新能,617535.85,111562.70,300048,111670.14,616941.72
福瑞股份,836358.15,23351.52,300049,26635.61,733237.78
航宇微,850186.67,65081.89,300053,69687.43,793999.09
鼎龙股份,2741690.95,72818.45,300054,93829.26,2127755.02
万顺新材,426045.69,71685.27,300057,88944.82,343372.45
蓝色光标,2167997.60,244809.59,300058,252680.37,2100466.30
东方财富,32881284.98,1335927.87,300059,1578554.25,27827377.50
旗天科技,758501.72,62053.97,300061,65899.37,714241.24
海兰信,1165039.61,65584.66,300065,72049.45,1060503.97
安诺其,618744.77,93748.37,300067,115437.46,502491.25
南都电源,1341671.55,85239.04,300068,89803.99,1273471.32
碧水源,1649015.26,343458.10,300070,362420.94,1562734.35
海新能科,704916.09,233136.01,300072,234972.03,699408.02
当升科技,2026003.10,50597.13,300073,50650.08,2023885.25
数字政通,1038529.62,51439.07,300075,62113.02,860061.29
国民技术,1431576.05,56702.99,300077,58312.67,1392058.40
数码视讯,762294.86,128147.97,300079,142751.85,684310.14
易成新能,704391.04,187012.07,300080,187338.04,703165.39
创世纪,1423457.51,149303.52,300083,166486.26,1276545.11
银之杰,2199065.34,63486.64,300085,70664.05,1975704.11
荃银高科,903754.49,89369.73,300087,94733.18,852587.22
长信科技,1486151.48,248550.36,300088,249773.36,1478874.67
高新兴,874104.48,154174.36,300098,173778.23,775497.04
双林股份,3060737.03,38768.79,300100,40172.42,2953793.99
振芯科技,1003489.37,56604.34,300101,56790.57,1000198.71
乾照光电,995801.24,91226.54,300102,92033.39,987071.12
建新股份,452316.14,34718.32,300107,56258.23,279135.29
新开源,767280.11,44833.85,300109,48470.00,709719.88
顺网科技,1289889.20,51814.59,300113,68356.61,977741.40
长盈精密,2891041.76,135210.14,300115,135602.33,2882680.11
东方日升,1060212.89,92682.61,300118,114001.39,861948.25
瑞普生物,968031.95,33496.20,300119,46584.79,696051.08
智飞生物,4610439.05,141430.62,300122,239378.97,2723953.83
亚光科技,673388.69,100037.38,300123,102183.41,659246.35
汇川技术,18724021.93,238743.49,300124,269526.73,16585510.01
银河磁体,837918.51,23081.61,300127,32314.64,598506.25
锦富技术,724906.40,129771.70,300128,129911.54,724126.11
泰胜风能,616098.59,66451.73,300129,93489.92,437916.89
新国都,1328070.03,43401.29,300130,56706.66,1016458.29
英唐智控,805863.83,104226.75,300131,113501.95,740009.94
华策影视,1342158.03,162384.20,300133,190107.37,1146432.47
大富科技,924835.10,69405.80,300134,76749.80,836339.90
信维通信,2022218.45,82456.79,300136,96756.86,1723346.97
晨光生物,557014.41,39831.33,300138,48310.01,459255.23
节能环境,1825350.47,102012.12,300140,309906.70,600851.42
沃森生物,1620140.07,155941.03,300142,159934.85,1579682.58
盈康生命,696240.54,64137.67,300143,74945.16,595838.94
宋城演艺,2394498.11,235536.25,300144,262267.04,2150445.98
中金环境,689603.18,190399.33,300145,192090.02,683533.60
汤臣倍健,1898143.50,112998.71,300146,170084.54,1261065.56
昌红科技,701313.95,36869.70,300151,53250.87,485573.93
振东制药,392074.70,100253.72,300158,100531.98,390989.49
华中数控,554960.46,19499.49,300161,19869.69,544620.76
东方国信,1144439.48,90577.76,300166,113874.57,910306.45
万达信息,1056822.63,143918.25,300168,144177.71,1054920.81
汉得信息,1853479.63,94761.11,300170,98484.57,1783404.03
东富龙,916696.16,56265.74,300171,76582.80,673500.85
元力股份,545951.33,36294.44,300174,36421.04,544053.66
中海达,762773.29,60630.33,300177,74416.91,621460.83
华峰超纤,1285573.91,148559.12,300180,176106.02,1084481.57
佐力药业,1113101.70,60291.09,300181,70138.73,956819.63
捷成股份,1425146.71,225955.83,300182,266382.56,1208863.71
东软载波,797538.15,40653.71,300183,46260.91,700869.98
力源信息,1207096.47,104838.67,300184,115401.19,1096612.47
通裕重工,1075568.37,364691.07,300185,389698.68,1006547.35
国投智能,1154278.03,85569.55,300188,85947.73,1149199.04
潜能恒信,525440.00,22119.50,300191,32000.00,363202.19
福安药业,490161.50,96789.08,300194,118971.24,398771.01
节能铁汉,569337.23,296522.31,300197,296529.81,569322.83
翰宇药业,1288649.11,70628.31,300199,88324.13,1030467.08
聚光科技,924848.19,44836.85,300203,44873.76,924087.53
理邦仪器,682263.76,33837.96,300206,57966.33,398272.75
欣旺达,3610397.21,171168.52,300207,184580.63,3348056.24
森远股份,465335.37,48372.30,300210,48422.00,464857.81
易华录,1613998.81,69852.66,300212,71989.24,1566096.68
东方电热,740466.45,122695.15,300217,147797.69,614702.71
鸿利智汇,448836.18,70663.58,300219,70794.35,448007.08
科大智能,785285.77,63380.35,300222,77828.12,639507.74
北京君正,3268896.56,41959.06,300223,48156.99,2848180.99
正海磁材,1091541.93,83254.83,300224,83771.45,1084810.48
上海钢联,669952.43,30635.57,300226,31872.14,643959.61
拓尔思,1645901.84,87303.02,300229,87362.09,1644788.96
洲明科技,771412.75,88626.74,300232,109110.71,626591.05
金城医药,653738.42,37170.43,300233,38387.46,633012.44
上海新阳,1148856.22,27872.70,300236,31338.14,1021813.06
迪安诊断,891845.66,50145.91,300244,62497.94,715582.08
光线传媒,5459445.29,278130.51,300251,293360.84,5176008.76
金信诺,695923.68,52977.77,300252,66215.38,556796.35
卫宁健康,2216251.15,191199.17,300253,221182.75,1915815.67
常山药业,2388639.22,91607.77,300255,91906.09,2380885.90
星星科技,986751.12,164339.34,300256,226839.34,714876.12
开山股份,958857.79,95455.67,300257,99363.50,921147.23
新莱应材,1323332.91,28763.69,300260,40780.68,933381.89
雅本化学,649270.58,93707.94,300261,96330.95,631591.50
隆华科技,681962.62,77251.30,300263,90445.97,582474.79
尔康制药,608468.44,142239.19,300267,206260.49,419605.61
华宇软件,638934.35,79724.25,300271,81186.07,627429.85
阳光电源,12961717.82,158995.88,300274,207321.14,9940422.57
三丰智能,1710673.49,102076.99,300276,140104.30,1246360.07
华昌达,788936.11,141706.52,300278,142150.65,786471.17
苏交科,1139070.65,119444.77,300284,126282.78,1077391.81
国瓷材料,1697973.25,80394.98,300285,99704.83,1369126.59
安科瑞,568779.60,17576.09,300286,25078.47,398625.72
飞利信,813800.25,131075.09,300287,143527.38,743195.75
朗玛信息,471090.31,25656.94,300288,33794.14,357657.73
荣科科技,1088824.83,63922.20,300290,63973.26,1087955.79
百纳千成,445513.80,92897.86,300291,94188.97,439406.90
吴通控股,653439.54,111594.48,300292,134176.50,543465.12
蓝英装备,736779.76,28033.59,300293,33843.81,610291.29
博雅生物,1355924.86,50424.87,300294,50424.87,1355924.86
利亚德,1678713.90,227452.71,300296,271197.72,1407932.26
三诺生物,1204706.58,45529.88,300298,56426.54,972062.87
同有科技,695891.03,36888.89,300302,47926.38,535626.68
聚飞光电,856249.27,132069.72,300303,140830.47,802983.89
云意电气,666511.08,85558.34,300304,87814.37,649387.79
慈星股份,660814.98,78221.12,300307,79424.88,650799.75
中际旭创,10472560.97,109924.86,300308,110470.05,10420876.46
宜通世纪,551036.58,69174.04,300310,88165.85,432337.78
掌趣科技,1330162.27,258302.43,300315,272016.82,1263098.89
晶盛机电,3721695.05,123155.54,300316,130953.38,3500080.54
博晖创新,476252.99,79853.95,300318,81690.05,465548.52
麦捷科技,930962.52,82971.00,300319,87909.59,878662.88
海达股份,631295.90,48578.78,300320,60123.42,510077.14
硕贝德,719578.23,44613.90,300322,46574.64,689284.81
华灿光电,1093901.19,87914.99,300323,162299.88,592547.02
旋极信息,665122.38,170986.70,300324,172759.06,658298.80
中颖电子,749349.36,34031.52,300327,34138.92,746991.77
苏大维格,527893.43,20617.68,300331,25966.23,419157.46
天壕能源,400548.37,82963.39,300332,86511.53,384120.51
银邦股份,870413.28,71138.39,300337,82192.00,753355.59
润和软件,4582547.98,77768.67,300339,79641.08,4474809.08
