abbr,aggregate_market_value,capital_stock_in_circulation,code,total_stock_issue,traded_market_value
华辰装备,1076273.90,14111.29,300809,25353.92,599024.28
中科海讯,405383.70,11398.67,300810,11805.00,391430.33
铂科新材,1216179.72,22957.96,300811,28846.77,967907.63
易天股份,286440.09,9270.23,300812,14013.70,189483.52
泰林生物,219006.99,7605.11,300813,12119.92,137424.29
中富电路,568738.92,19143.01,300814,19143.01,568738.92
玉禾田,649306.37,38683.84,300815,39859.20,630159.81
艾可蓝,238560.00,4559.65,300816,8000.00,135968.90
双飞集团,658169.19,12420.86,300817,21829.82,374489.05
耐普矿机,385645.40,10948.24,300818,16877.26,250167.31
聚杰微纤,387485.38,13476.22,300819,14920.50,349977.56
英杰电气,960939.93,11100.97,300820,22161.90,481338.26
东岳硅材,902400.00,119978.20,300821,120000.00,902236.06
贝仕达克,656095.24,28898.20,300822,31153.62,608596.17
建科智能,182851.89,8478.94,300823,13098.27,118366.04
北鼎股份,401400.27,31604.53,300824,32634.17,388735.73
阿尔特,507503.25,48441.02,300825,49804.05,493613.99
测绘股份,269736.66,16092.91,300826,16650.41,260705.21
上能电气,1046305.73,26634.78,300827,35955.52,775072.06
锐新科技,269170.66,12473.82,300828,16656.60,201576.92
金丹科技,377492.17,13213.34,300829,19240.17,259245.81
金现代,365607.05,31557.00,300830,43012.59,268234.47
派瑞股份,453760.00,18448.42,300831,32000.00,261598.65
新产业,4078666.21,68020.75,300832,78571.88,3530957.27
浩洋股份,429182.27,8126.01,300833,12649.05,275715.43
星辉环材,389168.12,6888.53,300834,19371.24,138390.59
龙磁科技,424605.86,8193.98,300835,11937.19,291459.92
佰奥智能,333608.99,4271.10,300836,6403.24,222524.20
浙矿股份,210203.00,7058.27,300837,10000.14,148364.78
浙江力诺,204483.40,10175.49,300838,13797.80,150800.72
博汇股份,231489.01,23957.83,300839,24548.15,225922.34
酷特智能,476400.00,17708.51,300840,24000.00,351513.99
康华生物,701959.63,12189.44,300841,13294.69,643602.25
帝科股份,551597.57,12618.81,300842,14176.24,490997.96
胜蓝股份,469505.55,15569.58,300843,16370.49,446535.66
山水比德,445692.80,6237.50,300844,6464.00,430075.62
捷安高科,202061.62,10229.87,300845,14589.29,141683.66
首都在线,974900.27,39025.78,300846,50046.22,760222.10
中船汉光,499664.88,29601.00,300847,29601.00,499664.88
美瑞新材,723130.09,23942.37,300848,42788.76,404626.03
锦盛新材,202650.00,12146.80,300849,15000.00,164103.30
新强联,1075634.02,24947.79,300850,36277.71,739702.07
交大思诺,229938.84,5385.62,300851,8693.34,142449.75
四会富仕,413819.73,13688.60,300852,14245.09,397653.82
申昊科技,332244.59,11025.84,300853,14694.59,249294.15
中兰环保,175613.60,8130.09,300854,10104.35,141300.92
图南股份,897856.50,29295.61,300855,39553.15,665010.43
科思股份,704356.53,32610.98,300856,33977.64,676025.53
协创数据,2613929.35,24455.99,300857,24525.51,2606519.37
科拓生物,377852.00,18955.35,300858,26349.51,271819.65
西域旅游,542035.00,15500.00,300859,15500.00,542035.00
锋尚文化,485156.54,11189.75,300860,19093.13,284331.62
美畅股份,905302.63,24194.00,300861,48001.20,456298.93
蓝盾光电,540376.60,15147.10,300862,18461.79,443355.64
卡倍亿,624823.78,12952.19,300863,13495.11,599686.18
南大环境,303588.02,15648.87,300864,15648.87,303588.02
大宏立,220255.36,6774.81,300865,9568.00,155956.02
安克创新,4798639.31,29640.19,300866,53141.08,2676508.78
圣元环保,472829.43,19162.78,300867,27174.11,333432.41
杰美特,392704.00,8056.04,300868,12800.00,247159.41
康泰医学,545648.44,25336.10,300869,40180.30,344064.23
欧陆通,1309015.95,10640.68,300870,10640.68,1309015.95
回盛生物,406789.39,18431.78,300871,18431.78,406789.39
天阳科技,701340.84,39381.62,300872,45989.56,600569.77
海晨股份,475731.47,16923.97,300873,23060.18,349141.47
捷强装备,301800.45,8563.95,300875,9983.48,258888.33
蒙泰高新,223781.32,6838.73,300876,9600.23,159410.75
金春股份,187200.00,11999.90,300877,12000.00,187198.36
维康药业,215882.37,14412.40,300878,14479.03,214888.82
大叶股份,750899.67,20102.84,300879,20239.88,745815.54
迦南智能,402177.93,19510.95,300880,19513.73,402120.74
盛德鑫泰,332860.00,5740.62,300881,11000.00,173711.31
万胜智能,448763.46,26632.70,300882,28620.12,417600.78
龙利得,196874.00,33067.46,300883,34600.00,188153.83
狄耐克,334845.06,19140.99,300884,25386.28,252469.64
海昌新材,346668.06,16701.78,300885,24815.18,233323.83
华业香料,171476.50,4346.40,300886,7455.50,99967.32
谱尼测试,397857.86,36219.72,300887,54575.84,264041.77
稳健医疗,2996086.86,17550.57,300888,58232.98,902976.73
爱克股份,255060.00,9726.25,300889,15600.00,159024.19
翔丰华,319601.23,10859.32,300890,11903.21,291572.83
惠云钛业,350406.94,33242.17,300891,40000.79,291201.38
品渥食品,331300.00,6456.25,300892,10000.00,213895.56
松原安全,778215.89,11313.33,300893,22635.72,388952.26
火星人,528407.35,29407.18,300894,40772.17,381117.05
铜牛信息,644444.61,13817.23,300895,14080.07,632414.41
爱美客,5164943.89,20859.16,300896,30259.21,3560449.53
山科智能,283271.84,6294.22,300897,10048.66,177434.15
熊猫乳品,373860.00,11473.47,300898,12400.00,345925.09
*ST凯鑫,132542.04,4093.61,300899,6378.35,85065.15
广联航空,661516.27,21953.81,300900,29664.41,489569.94
中胤时尚,334560.00,24000.00,300901,24000.00,334560.00
国安达,319428.52,12158.32,300902,18180.34,213621.76
科翔股份,330926.15,32825.08,300903,41469.44,261944.17
威力传动,440596.73,2198.32,300904,7238.32,133811.93
宝丽迪,455596.15,13567.33,300905,17789.78,347459.26
日月明,202720.00,7152.94,300906,8000.00,181255.44
康平科技,234720.00,9600.00,300907,9600.00,234720.00
仲景食品,438292.00,12358.15,300908,14600.00,370991.81
汇创达,455264.88,12394.31,300909,17297.30,326218.26
瑞丰新材,1757450.78,20426.69,300910,29178.99,1230299.83
亿田智能,720255.12,12981.53,300911,13904.54,672443.45
凯龙高科,160169.93,8583.60,300912,11498.20,119569.51
兆龙互连,1328436.96,21217.94,300913,25956.17,1085934.35
海融科技,300420.00,4098.18,300915,9000.00,136797.25
朗特智能,419322.98,9233.79,300916,14464.40,267687.55
特发服务,762697.00,16900.00,300917,16900.00,762697.00
南山智尚,980261.71,43470.59,300918,43470.59,980261.71
中伟股份,3064283.69,90981.78,300919,93708.98,2975104.21
润阳科技,318500.00,6567.22,300920,10000.00,209166.12
南凌科技,346349.45,7941.71,300921,13169.18,208866.99
天秦装备,346552.75,11508.36,300922,15681.12,254334.79
研奥股份,184945.80,7635.60,300923,7860.00,179665.67
法本信息,983887.03,33057.86,300925,42870.89,758677.92
博俊科技,1120304.32,28309.93,300926,41943.25,756158.35
江天化学,374036.76,14088.87,300927,14436.00,365042.63
华安鑫创,286800.00,5301.31,300928,8000.00,190051.97
华骐环保,126451.24,12674.74,300929,13213.30,121297.22
屹通新材,268800.00,4712.50,300930,10000.00,126672.00
通用电梯,165940.89,20044.35,300931,24014.60,138506.47
三友联众,374293.03,16285.27,300932,22864.57,266589.89
中辰股份,336746.04,46965.98,300933,46965.98,336746.04
盈建科,173476.61,6027.37,300935,7943.07,131637.66
中英科技,277036.80,4746.03,300936,7520.00,174843.65
药易购,243663.04,6264.73,300937,9566.67,159562.79
信测标准,544849.52,10935.95,300938,16450.77,362198.61
秋田微,348240.00,12000.00,300939,12000.00,348240.00
南极光,384061.54,14744.76,300940,22264.44,254347.03
创识科技,483210.00,11890.46,300941,20475.00,280614.80
易瑞生物,384060.75,40131.74,300942,40131.74,384060.75
春晖智控,281271.60,13434.03,300943,20382.00,185389.60
曼卡龙,399397.16,23833.30,300945,26207.16,363219.49
恒而达,489984.50,5651.10,300946,12000.60,230734.41
德必集团,305298.15,15108.90,300947,15113.77,305199.74
冠中生态,139330.00,13080.57,300948,14003.01,130151.68
奥雅股份,193015.74,3430.11,300949,6050.65,109420.39
德固特,243025.20,8979.54,300950,15048.00,145019.57
博硕科技,488255.38,15110.40,300951,16947.43,435330.72
恒辉安防,433050.99,9059.89,300952,15862.67,247335.10
震裕科技,1826406.52,8986.63,300953,12466.94,1316541.03
嘉亨家化,173779.20,5884.63,300955,10080.00,101451.09
英力股份,364072.75,21045.24,300956,21542.77,355664.55
贝泰妮,1859604.00,42360.00,300957,42360.00,1859604.00
建工修复,188083.89,9104.94,300958,15673.66,109259.31
线上线下,318577.96,5235.52,300959,8036.78,207536.09
通业科技,318793.48,13016.42,300960,14373.02,288704.09
深水海纳,280456.96,15189.12,300961,17728.00,240291.85
中金辐照,440619.17,26400.19,300962,26400.19,440619.17
中洲特材,547747.20,20053.20,300963,32760.00,335289.49
本川智能,309425.03,5406.09,300964,7729.83,216405.87
恒宇信通,267840.00,2060.93,300965,6000.00,91999.69
共同药业,190441.60,7666.50,300966,11527.94,126650.53
晓鸣股份,358442.59,12478.99,300967,18756.81,238473.41
格林精密,610148.88,41338.00,300968,41338.00,610148.88
恒帅股份,649376.00,3036.03,300969,11200.00,176028.95
华绿生物,161191.42,9272.94,300970,12020.24,124350.16
博亚精工,197064.00,6579.55,300971,8400.00,154356.32
万辰集团,2754023.33,15572.81,300972,17998.98,2382796.36
立高食品,780151.55,11381.25,300973,16934.05,524334.17
商络电子,760515.20,46915.83,300975,68700.56,519358.25
达瑞电子,562534.14,6119.37,300976,9537.71,360920.19
深圳瑞捷,256654.26,9473.17,300977,15222.67,159717.62
东箭科技,456941.66,18896.01,300978,42270.27,204265.85
华利集团,6301800.00,116699.24,300979,116700.00,6301758.69
祥源新材,310334.50,9834.14,300980,13835.69,220579.87
中红医疗,473859.48,35743.21,300981,39000.78,434279.97
苏文电能,346873.58,19388.36,300982,20696.51,324948.99
尤安设计,305856.00,11828.25,300983,17280.00,209359.96
金沃股份,736879.17,5748.54,300984,8824.90,480003.07
致远新能,309797.23,18551.09,300985,18651.25,308133.63
志特新材,565324.28,26191.45,300986,26220.98,564687.65
川网传媒,271841.02,17336.80,300987,17336.80,271841.02
津荣天宇,299394.56,10659.11,300988,14029.74,227465.40
蕾奥规划,359912.68,15061.32,300989,21134.04,256494.21
同飞股份,833950.69,7738.39,300990,16939.89,380960.79
创益通,307584.00,8989.20,300991,14400.00,192009.31
泰福泵业,227297.80,7733.33,300992,9586.58,183357.24
玉马科技,323537.76,24126.57,300993,30813.12,253328.98
久祺股份,409535.62,11666.40,300994,23308.80,204978.65
奇德新材,285218.24,5990.48,300995,8416.00,203017.30
普联软件,427734.38,16974.63,300996,20252.57,358504.23
欢乐家,654897.79,38600.73,300997,43747.35,577852.86
宁波方正,255409.11,10768.06,300998,13716.92,200501.24
金龙鱼,17034640.61,54264.71,300999,542159.15,1704997.18
肇民科技,1259471.30,22855.14,301000,24215.94,1188696.09
凯淳股份,236400.00,5030.00,301001,8000.00,148636.50
崧盛股份,206309.65,7305.44,301002,12287.65,122658.30
江苏博云,260411.21,7653.01,301003,9905.33,201197.67
嘉益股份,1010648.29,13447.50,301004,14541.70,934601.41
超捷股份,441807.74,13237.18,301005,13486.19,433649.97
迈拓股份,203070.24,8608.61,301006,13928.00,125513.53
德迈仕,341181.50,15299.35,301007,15334.00,340410.54
宏昌科技,320534.68,9746.68,301008,11258.68,277488.04
可靠股份,324328.98,13055.77,301009,27186.00,155755.34
晶雪节能,177120.00,10800.00,301010,10800.00,177120.00
华立科技,383452.89,13830.75,301011,14669.20,361535.77
扬电科技,360927.65,11382.52,301012,14249.02,288319.21
利和兴,431957.17,18924.16,301013,23374.31,349718.55
百洋医药,953999.05,52555.18,301015,52561.93,953876.54
雷尔伟,401419.20,20715.02,301016,21840.00,380741.99
漱玉平民,466155.68,24335.28,301017,40535.28,279855.68
申菱环境,1036008.68,19897.54,301018,26605.26,774810.26
宁波色母,275015.99,11146.59,301019,16800.00,182469.61
密封科技,303487.20,14640.00,301020,14640.00,303487.20
英诺激光,454021.37,15212.48,301021,15215.19,453940.35
海泰科,243601.87,5221.34,301022,8476.06,150061.31
江南奕帆,355097.59,2982.90,301023,5600.02,189145.79
霍普股份,201500.86,6021.00,301024,6358.50,190805.49
读客文化,389100.74,27715.07,301025,40030.94,269390.52
浩通科技,341133.34,7996.22,301026,11333.33,240686.26
华蓝集团,181425.62,11815.31,301027,14786.11,144973.91
东亚机械,473781.68,24618.39,301028,38177.41,305514.18
怡合达,1465008.26,46188.30,301029,63420.27,1066949.77
仕净科技,368135.28,16144.69,301030,20238.33,293671.93
中熔电气,837083.90,4766.84,301031,6627.74,602051.94
新柴股份,330835.02,15987.28,301032,24113.34,219345.45
迈普医学,405635.49,5597.76,301033,6651.94,341351.14
润丰股份,1504370.88,28031.77,301035,28077.10,1501942.26
双乐股份,375200.00,7043.41,301036,10000.00,264268.87
保立佳,171587.19,6798.15,301037,13950.18,83617.24
深水规院,310939.20,17160.00,301038,17160.00,310939.20
中集车辆,1555523.27,145368.00,301039,187412.44,1206554.40
中环海陆,222802.02,9423.23,301040,10000.09,209949.52
金百泽,242803.68,7892.06,301041,10668.00,179623.37
安联锐视,228603.06,6808.48,301042,6973.86,223182.06
绿岛风,215968.00,6800.00,301043,6800.00,215968.00
天禄科技,232220.14,6723.91,301045,11031.84,141538.21
能辉科技,289209.78,11316.36,301046,15229.58,214897.64
义翘神州,735659.02,11958.06,301047,12163.67,723223.60
金鹰重工,502400.06,53333.34,301048,53333.34,502400.06
超越科技,211127.47,4282.64,301049,9425.33,95931.04
雷电微力,1322609.92,20809.19,301050,24479.18,1124320.61
信濠光电,369877.50,13417.33,301051,16920.29,293302.84
果麦文化,350513.98,8019.59,301052,9895.93,284053.95
远信工业,269170.25,7569.28,301053,8241.59,247212.56
张小泉,267072.00,15600.00,301055,15600.00,267072.00
森赫股份,244376.59,17599.58,301056,26678.67,161212.18
汇隆新材,181250.84,8269.95,301057,11739.04,127687.97
中粮科工,567087.59,51227.42,301058,51227.42,567087.59
金三江,248952.86,20673.70,301059,23115.40,222655.78
兰卫医学,370077.71,35537.89,301060,40051.70,328370.08
匠心家居,1241053.10,11125.16,301061,16737.06,824930.34
上海艾录,369596.99,31160.93,301062,43227.72,266425.93
海锅股份,265806.76,8524.66,301063,10436.07,217123.16
本立科技,226988.82,8628.75,301065,10602.00,184741.54
万事利,353131.10,18878.66,301066,18884.02,353031.02
显盈科技,269635.43,6382.89,301067,9723.60,176997.54
大地海洋,395379.19,7773.69,301068,10891.99,282184.86
凯盛新材,697843.65,39196.11,301069,42064.11,650263.53
开勒股份,372160.73,4250.16,301070,6455.52,245021.72
力量钻石,736570.65,19459.42,301071,26027.23,550701.49
中捷精工,222401.01,6713.99,301072,10505.48,142135.22
君亭酒店,411458.41,17817.95,301073,19445.10,377027.82
多瑞医药,192240.00,8000.00,301075,8000.00,192240.00
新瀚新材,499084.04,8446.94,301076,13452.40,313381.57
星华新材,392839.91,6512.73,301077,11622.48,220130.37
孩子王,1574692.79,125469.05,301078,126177.31,1565853.71
邵阳液压,296634.43,6958.78,301079,10933.82,188791.63
百普赛斯,562920.00,9058.62,301080,12000.00,424939.76
严牌股份,207892.07,19928.97,301081,20851.76,198691.79
久盛电气,377031.08,20923.15,301082,22630.92,348579.70
百胜智能,263242.67,8560.99,301083,17786.67,126702.68
亚康股份,520306.95,5891.17,301085,8677.57,353234.80
鸿富瀚,392220.00,4733.83,301086,9000.00,206300.37
可孚医疗,700667.29,19424.70,301087,20909.20,650921.76
戎美股份,347547.50,18785.00,301088,22790.00,286471.25
拓新药业,329648.42,9097.63,301089,12654.45,236993.30
华润材料,1086528.32,147940.91,301090,148635.89,1081448.02
深城交,1447586.40,40560.00,301091,40560.00,1447586.40
争光股份,388218.89,6054.99,301092,13405.35,175352.46
华兰股份,362885.59,8829.11,301093,12630.89,253660.32
广立微,1007413.87,10761.90,301095,20028.11,541323.35
百诚医药,382080.54,6943.03,301096,10922.83,242867.26
天益医疗,218282.10,1834.74,301097,5894.74,67940.30
金埔园林,158916.72,14968.51,301098,18393.14,129327.96
雅创电子,531635.16,7040.03,301099,11415.83,327854.16
风光股份,326000.00,5000.00,301100,20000.00,81500.00
明月镜片,1074664.03,19091.69,301101,20151.21,1018159.56
兆讯传媒,415338.00,10150.00,301102,40600.00,103834.50
何氏眼科,323006.11,8309.01,301103,15802.65,169836.23
鸿铭股份,164100.00,1643.75,301105,5000.00,53947.87
骏成科技,293177.55,2918.53,301106,10162.13,84199.69
瑜欣电子,265120.80,2141.36,301107,7340.00,77346.10
洁雅股份,226559.66,3442.58,301108,8039.73,97012.00
军信股份,1200560.57,9865.08,301109,56364.35,210126.27
青木科技,437692.13,4854.03,301110,9253.53,229595.78
粤万年青,233920.00,16000.00,301111,16000.00,233920.00
信邦智能,347560.32,3625.69,301112,11026.66,114281.78
雅艺科技,178906.00,5511.75,301113,9100.00,108360.94
联检科技,263296.58,10575.19,301115,18515.93,150379.22
益客食品,490285.72,44897.73,301116,44897.96,490283.26
佳缘科技,252893.71,5674.99,301117,9226.33,155551.53
恒光股份,229963.20,10432.10,301118,11040.00,217300.65
正强股份,472680.00,8411.00,301119,10400.00,382279.95
新特电气,349154.59,21861.98,301120,37144.11,205502.58
紫建电子,360023.33,5059.16,301121,9882.61,184305.35
采纳股份,242290.89,6733.85,301122,12224.57,133464.97
奕东电子,501305.60,9214.88,301123,23360.00,197751.33
腾亚精工,179749.04,5897.24,301125,14175.79,74777.03
达嘉维康,215262.55,13788.33,301126,20540.32,144501.67
武汉天源,1070231.39,43426.15,301127,64705.65,718268.54
强瑞技术,529397.65,2862.02,301128,7388.66,205063.60
瑞纳智能,304824.58,3590.52,301129,13608.24,80427.65
西点药业,207453.59,5862.56,301130,7649.47,158992.72
聚赛龙,214151.15,3079.81,301131,4779.09,138006.16
满坤科技,401906.08,4600.71,301132,14808.62,124863.34
金钟股份,239475.29,9634.10,301133,10662.30,216381.79
瑞德智能,264066.35,5558.90,301135,10199.55,143919.92
招标股份,313458.29,27520.48,301136,27520.48,313458.29
哈焊华通,397807.72,10170.18,301137,18181.34,222523.54
华研精机,376080.00,6856.01,301138,12000.00,214867.48
元道通信,338116.20,6785.85,301139,12158.08,188714.42
中科磁业,487820.24,4451.26,301141,12403.26,175068.08
嘉戎技术,230198.23,3848.91,301148,11649.71,76054.42
隆华新材,469990.02,25971.91,301149,43000.00,283872.96
中一科技,360070.94,9245.18,301150,18112.22,183794.18
冠龙节能,267424.24,5573.69,301151,17033.39,87507.00
天力锂能,275001.86,7007.13,301152,11874.00,162285.03
中科江南,856015.51,20850.76,301153,35285.06,505839.46
海力风电,1379783.71,12180.00,301155,21739.15,773064.68
美农生物,279457.58,6437.53,301156,14078.47,127784.91
华塑科技,279480.00,2066.01,301157,6000.00,96234.54
德石股份,249765.42,14652.04,301158,15037.05,243370.44
三维天地,235144.00,4247.39,301159,7735.00,129120.58
翔楼新材,781597.11,4437.77,301160,8105.33,427933.84
唯万密封,264840.00,5332.80,301161,12000.00,117694.90
国能日新,630662.77,7102.13,301162,10018.47,447079.03
宏德股份,186537.60,5472.56,301163,8160.00,125102.81
锐捷网络,4071590.91,6818.18,301165,56818.18,488590.91
优宁维,250380.00,4126.89,301166,8666.67,119225.76
建研设计,162624.00,6953.04,301167,11200.00,100958.07
通灵股份,340920.00,4965.30,301168,12000.00,141064.17
零点有数,265325.29,7201.80,301169,7204.05,265242.43
锡南科技,256700.00,3357.54,301170,10000.00,86188.12
易点天下,1256160.28,30877.50,301171,47188.59,821959.12
君逸数码,334611.20,7054.72,301172,12320.00,191606.20
毓恬冠佳,407992.52,1686.19,301173,8783.48,78323.63
中科环保,777152.64,62188.00,301175,147188.00,328352.64
逸豪新材,288934.93,5635.56,301176,16906.67,96311.65
迪阿股份,1106427.66,4001.00,301177,40001.00,110667.66
天亿马,241054.81,4359.89,301178,6710.88,156607.09
泽宇智能,550527.44,8600.29,301179,33548.29,141130.76
万祥科技,538013.45,40001.00,301180,40001.00,538013.45
标榜股份,286657.15,3754.10,301181,11554.10,93139.15
凯旺科技,326368.71,3825.17,301182,9582.17,130285.29
东田微,369360.00,4608.80,301183,8000.00,212788.30
鸥玛软件,280293.96,13978.07,301185,15341.76,255379.27
超达装备,320028.94,7435.93,301186,7956.96,299073.13
欧圣电气,627805.14,4787.42,301187,18260.77,164591.58
力诺药包,417946.17,23245.06,301188,23245.06,417946.17
奥尼电子,292737.11,4088.79,301189,11639.65,102833.00
善水科技,450736.65,7104.69,301190,21463.65,149198.49
菲菱科思,586009.24,2619.03,301191,6934.20,221334.43
泰祥股份,195804.00,4786.88,301192,9990.00,93822.75
家联科技,291854.74,9624.97,301193,19200.97,146299.54
北路智控,457754.07,4964.35,301195,13206.98,172064.34
唯科科技,816067.20,6726.73,301196,12480.00,439860.80
工大科雅,192622.92,8175.20,301197,12054.00,130639.70
喜悦智行,177957.00,15555.44,301198,16900.00,163798.74
迈赫股份,474557.06,4671.50,301199,13334.00,166258.68
大族数控,1601880.00,5840.31,301200,42000.00,222749.24
诚达药业,329540.45,8719.38,301201,15471.38,185722.85
朗威股份,559649.20,3718.00,301202,13640.00,152549.54
国泰环保,244560.00,4384.25,301203,8000.00,134026.52
联特科技,901980.29,6795.83,301205,12974.40,472445.96
三元生物,581484.06,10761.12,301206,20232.57,309274.59
华兰疫苗,970058.38,14164.85,301207,60102.75,228620.66
中亦科技,485400.24,4902.16,301208,12000.01,198292.21
联合化学,785040.00,2450.00,301209,8000.00,240418.50
金杨股份,567959.38,3126.90,301210,8245.64,215380.91
亨迪药业,465984.00,7200.00,301211,28800.00,116496.00
联盛化学,302400.00,9375.00,301212,10800.00,262500.00
观想科技,386800.00,5171.10,301213,8000.00,250022.92
中汽股份,790795.20,132240.00,301215,132240.00,790795.20
万凯新材,683181.32,28482.34,301216,51521.97,377675.89
铜冠铜箔,856373.06,22901.55,301217,82901.55,236573.06
华是科技,225229.00,7006.88,301218,11404.00,138385.95
腾远钴业,1362182.82,17192.93,301219,29471.72,794657.34
亚香股份,590809.60,4711.00,301220,8080.00,344468.31
光庭信息,465149.19,4364.89,301221,9262.23,219204.90
浙江恒威,271776.18,2931.84,301222,10133.34,78631.95
中荣股份,323102.41,11201.51,301223,19312.76,187401.20
恒勃股份,665767.20,3018.00,301225,10338.00,194359.20
祥明智能,302028.80,10880.00,301226,10880.00,302028.80
森鹰窗业,170843.52,3393.49,301227,9523.05,60879.26
实朴检测,295440.00,11975.40,301228,12000.00,294834.35
纽泰格,292850.01,7710.25,301229,11439.45,197382.49
泓博医药,412338.83,7686.03,301230,13958.66,227045.34
荣信文化,218849.20,5390.00,301231,8440.00,139762.70
飞沃科技,217895.64,4466.73,301232,7516.23,129490.40
盛帮股份,261364.66,1866.86,301233,5147.00,94798.90
五洲医疗,191420.00,1841.21,301234,6800.00,51830.06
华康洁净,234115.20,5095.20,301235,10560.00,112960.58
软通动力,5684294.12,68031.54,301236,95294.12,4058081.30
和顺科技,197440.00,3925.00,301237,8000.00,96869.00
瑞泰新材,1276733.28,21333.33,301238,73333.33,371413.28
普瑞眼科,629148.10,7078.95,301239,14961.90,297669.69
宏源药业,528808.99,16094.66,301246,40000.68,212771.41
杰创智能,333386.14,10214.59,301248,15370.50,221554.40
威尔高,435770.64,5392.62,301251,13462.18,174559.24
同星科技,409828.00,3262.50,301252,11600.00,115264.12
通力科技,489600.00,2720.00,301255,10880.00,122400.00
华融化学,528480.00,48000.00,301256,48000.00,528480.00
普蕊斯,225310.20,4747.16,301257,7950.25,134534.41
富士莱,255392.62,3387.20,301258,9167.00,94367.39
艾布鲁,594984.00,8136.98,301259,15600.00,310344.37
格力博,772210.17,21227.09,301260,49029.22,334326.62
恒工精密,813863.22,3748.33,301261,8789.02,347095.55
海看股份,970776.00,12207.54,301262,41700.00,284191.51
泰恩康,969708.80,30358.61,301263,42549.75,691872.62
华新环保,287218.58,16979.72,301265,30297.32,160967.70
宇邦新材,343810.12,4336.51,301266,10987.86,135689.38
华厦眼科,1605240.00,32882.89,301267,84000.00,628391.98
铭利达,696290.04,18039.23,301268,40039.68,313702.13
华大九天,6518558.87,26232.14,301269,54294.18,3149431.28
汉仪股份,396000.00,7406.16,301270,10000.00,293284.03
英华特,222191.74,3132.85,301272,5850.23,118985.64
瑞晨环保,182113.44,3462.79,301273,7164.18,88024.10
汉朔科技,2394163.20,3176.08,301275,42240.00,180019.95
嘉曼服饰,234252.00,3840.27,301276,10800.00,83295.36
新天地,480688.12,10101.84,301277,39207.84,123848.56
快可电子,297531.39,3505.74,301278,8978.01,116180.09
金道科技,253500.00,2875.00,301279,10000.00,72881.25
珠城科技,554643.47,3792.26,301280,13678.01,153776.31
科源制药,333858.07,6885.20,301281,10829.00,212270.72
金禄电子,319358.75,7213.62,301282,15114.00,152423.83
聚胶股份,239120.00,4545.62,301283,8000.00,135868.52
鸿日达,630343.50,7870.98,301285,20667.00,240064.91
侨源股份,1153488.30,3965.90,301286,40010.00,114336.90
康力源,224544.56,1703.14,301287,6667.00,57361.59
*ST清研,127343.79,4709.29,301288,10801.00,55522.56
国缆检测,377988.00,2534.99,301289,7800.00,122845.62
东星医疗,234505.77,6816.38,301290,10017.33,159571.40
明阳电气,1352138.20,17477.12,301291,31220.00,756934.05
海科新源,327509.79,8512.00,301292,22279.58,125126.34
三博脑科,881624.30,16094.57,301293,20598.70,688847.56
美硕科技,230025.60,2940.00,301295,10080.00,67090.80
新巨丰,365820.00,27167.95,301296,42000.00,236632.80
富乐德,1313968.37,13839.00,301297,33839.00,537368.37
东利机械,245009.20,9630.92,301298,14680.00,160740.01
卓创资讯,352800.00,3522.07,301299,6000.00,207097.65
远翔新材,214918.20,3057.75,301300,6454.00,101823.21
川宁生物,2567915.48,61589.24,301301,222716.00,710123.89
华如科技,362697.86,8424.00,301302,15586.50,196026.48
真兰仪表,547792.00,10157.98,301303,40880.00,136116.87
朗坤科技,416505.90,12612.20,301305,24357.07,215668.53
西测测试,327134.40,3928.00,301306,8440.00,152249.28
美利信,551772.00,10899.16,301307,21060.00,285558.10
江波龙,3226353.01,11593.56,301308,41598.16,899196.45
万得凯,246800.00,2500.00,301309,10000.00,61700.00
鑫宏业,535052.13,4962.78,301310,13593.80,195334.86
昆船智能,429120.00,8724.24,301311,24000.00,155989.35
